0.000000000000000000e+00,-5.235987755982973724e-02,0.000000000000000000e+00,2.199114857512855098e-02
3.000000000000000062e-03,-5.235987755982973724e-02,0.000000000000000000e+00,5.759586531581270888e-03
8.000000000000000167e-03,-5.235987755982973724e-02,1.186823891356144321e-02,5.759586531581270888e-03
1.600000000000000033e-02,-5.235987755982973724e-02,1.570796326794896697e-02,5.759586531581270888e-03
2.600000000000000228e-02,-5.235987755982973724e-02,1.954768762233649246e-02,5.759586531581270888e-03
3.900000000000000688e-02,-5.235987755982973724e-02,2.356194490192344698e-02,5.759586531581270888e-03
5.500000000000000722e-02,-4.712388980384663029e-02,2.757620218151040845e-02,5.211185708717776428e-03
7.400000000000001021e-02,-4.188790204786396743e-02,3.141592653589793394e-02,4.632602500293525778e-03
9.500000000000001499e-02,-3.665191429188086047e-02,3.543018381548488499e-02,4.053527187756824322e-03
1.190000000000000224e-01,-2.617993877991509066e-02,3.926990816987241395e-02,2.918578360279422412e-03
1.460000000000000187e-01,-2.094395102393153962e-02,4.328416544945937194e-02,2.321287905152414396e-03
1.760000000000000175e-01,-1.570796326794887676e-02,4.328416544945937194e-02,1.743742589037960283e-03
2.090000000000000191e-01,-1.047197551196621390e-02,4.328416544945937194e-02,1.166461716749568698e-03
2.450000000000000233e-01,-1.047197551196621390e-02,4.328416544945937194e-02,1.151917306316283451e-03
2.830000000000000293e-01,-5.235987755983551040e-03,4.328416544945937194e-02,5.887293550020506177e-04
3.240000000000000102e-01,-5.235987755983551040e-03,4.328416544945937194e-02,5.759586531581906230e-04
3.679999999999999938e-01,-1.047197551196621390e-02,4.328416544945937194e-02,1.140776906835469593e-03
4.149999999999999800e-01,-1.570796326794887676e-02,4.328416544945937194e-02,1.717403983962411274e-03
4.649999999999999689e-01,-2.094395102393153962e-02,4.328416544945937194e-02,2.294138339010279304e-03
5.190000000000000169e-01,-2.617993877991509066e-02,4.328416544945937194e-02,2.870607322359110172e-03
5.760000000000000675e-01,-3.141592653589775352e-02,4.328416544945937194e-02,3.446877363430138515e-03
6.350000000000001199e-01,-3.141592653589775352e-02,4.328416544945937194e-02,3.455751918948752992e-03
6.970000000000000639e-01,-3.665191429188086047e-02,4.328416544945937194e-02,4.023655206328459639e-03
7.620000000000000107e-01,-3.665191429188086047e-02,4.328416544945937194e-02,4.031710572106894826e-03
8.289999999999999591e-01,-3.665191429188086047e-02,4.712388980384689396e-02,4.031710572106894826e-03
8.999999999999999112e-01,-3.141592653589775352e-02,5.113814708343385890e-02,3.462827578078460020e-03
9.739999999999998659e-01,-2.617993877991509066e-02,5.497787143782137398e-02,2.886593249889339054e-03
1.050999999999999934e+00,-2.094395102393153962e-02,5.497787143782137398e-02,2.310379597327448346e-03
1.131000000000000005e+00,-1.570796326794887676e-02,5.497787143782137398e-02,1.734184378457488164e-03
1.213999999999999968e+00,-1.047197551196621390e-02,5.497787143782137398e-02,1.158005664172077290e-03
1.300000000000000044e+00,-5.235987755983551040e-03,5.497787143782137398e-02,5.818417854682834478e-04
1.389000000000000012e+00,-5.235987755983551040e-03,5.497787143782137398e-02,5.759586531581906230e-04
1.481000000000000094e+00,-5.235987755983551040e-03,5.497787143782137398e-02,5.759586531581906230e-04
1.576000000000000068e+00,-1.047197551196621390e-02,5.497787143782137398e-02,1.146574461667321807e-03
1.674000000000000155e+00,-1.570796326794887676e-02,5.497787143782137398e-02,1.722691813181324296e-03
1.775000000000000133e+00,-2.094395102393153962e-02,5.497787143782137398e-02,2.298800009020947333e-03
1.879000000000000226e+00,-3.141592653589775352e-02,5.497787143782137398e-02,3.446055645326562104e-03
1.987000000000000322e+00,-3.141592653589775352e-02,5.497787143782137398e-02,3.455751918948752992e-03
2.098000000000000309e+00,-3.665191429188086047e-02,5.497787143782137398e-02,4.027117600391119830e-03
2.212000000000000188e+00,-3.665191429188086047e-02,5.497787143782137398e-02,4.031710572106894826e-03
2.329000000000000181e+00,-3.665191429188086047e-02,5.899212871740833891e-02,4.031710572106894826e-03
2.449000000000000288e+00,-3.141592653589775352e-02,6.283185307179586787e-02,3.460008819563373424e-03
2.572000000000000064e+00,-2.617993877991509066e-02,6.684611035138281199e-02,2.883948811628741539e-03
2.697999999999999954e+00,-2.094395102393153962e-02,6.684611035138281199e-02,2.307893517869666084e-03
2.826999999999999957e+00,-1.570796326794887676e-02,6.684611035138281199e-02,1.731842616865272551e-03
2.959000000000000075e+00,-1.047197551196621390e-02,6.684611035138281199e-02,1.155795815765159459e-03
3.094000000000000306e+00,-5.235987755983551040e-03,6.684611035138281199e-02,5.797528471842650164e-04
3.232000000000000206e+00,-5.235987755983551040e-03,6.684611035138281199e-02,5.759586531581906230e-04
3.373000000000000220e+00,-5.235987755983551040e-03,6.684611035138281199e-02,5.759586531581906230e-04
3.517000000000000348e+00,-5.235987755983551040e-03,6.684611035138281199e-02,5.759586531581906230e-04
3.664000000000000146e+00,-1.047197551196621390e-02,6.684611035138281199e-02,1.148426647812295261e-03
3.814000000000000057e+00,-1.570796326794887676e-02,6.684611035138281199e-02,1.724453745254779903e-03
3.967000000000000082e+00,-2.094395102393153962e-02,6.684611035138281199e-02,2.300456556015706335e-03
4.121999999999999886e+00,-2.617993877991509066e-02,6.684611035138281199e-02,2.876479349489404792e-03
4.280000000000000249e+00,-3.141592653589775352e-02,6.684611035138281199e-02,3.452499752640689722e-03
4.440999999999999837e+00,-3.141592653589775352e-02,6.684611035138281199e-02,3.455751918948752992e-03
4.604999999999999538e+00,-3.141592653589775352e-02,6.684611035138281199e-02,3.455751918948752992e-03
4.771999999999999353e+00,-3.141592653589775352e-02,6.684611035138281199e-02,3.455751918948752992e-03
4.941999999999999282e+00,-2.617993877991509066e-02,6.684611035138281199e-02,2.882819848308569230e-03
5.114999999999999325e+00,-2.617993877991509066e-02,6.684611035138281199e-02,2.879793265790660164e-03
5.290999999999999481e+00,-2.094395102393153962e-02,6.684611035138281199e-02,2.306759745457040954e-03
5.469999999999999751e+00,-1.570796326794887676e-02,6.684611035138281199e-02,1.730752875823817448e-03
5.652000000000000135e+00,-1.570796326794887676e-02,6.684611035138281199e-02,1.727875959474376496e-03
5.838000000000000078e+00,-1.570796326794887676e-02,6.684611035138281199e-02,1.727875959474376496e-03
6.027000000000000135e+00,-2.094395102393153962e-02,6.684611035138281199e-02,2.301107535676228354e-03
