0.000000000000000000e+00,-2.617993877991509066e-02,0.000000000000000000e+00,3.403392041388962012e-03
3.000000000000000062e-03,-3.141592653589775352e-02,0.000000000000000000e+00,3.822271061867574780e-03
5.000000000000000104e-03,-3.141592653589775352e-02,0.000000000000000000e+00,4.084070449666707923e-03
8.000000000000000167e-03,-3.141592653589775352e-02,0.000000000000000000e+00,4.084070449666707923e-03
1.099999999999999936e-02,-3.141592653589775352e-02,3.839724354387524623e-03,4.084070449666707923e-03
1.399999999999999856e-02,-3.665191429188086047e-02,7.853981633974483484e-03,4.502949470145356688e-03
1.600000000000000033e-02,-3.665191429188086047e-02,1.186823891356144321e-02,4.764748857944511515e-03
1.899999999999999953e-02,-3.665191429188086047e-02,1.570796326794896697e-02,4.764748857944511515e-03
2.199999999999999872e-02,-3.665191429188086047e-02,1.954768762233649246e-02,4.764748857944511515e-03
2.499999999999999792e-02,-3.665191429188086047e-02,2.356194490192344698e-02,4.764748857944511515e-03
2.799999999999999711e-02,-3.665191429188086047e-02,2.757620218151040845e-02,4.764748857944511515e-03
3.099999999999999631e-02,-3.665191429188086047e-02,3.141592653589793394e-02,4.764748857944511515e-03
3.399999999999999550e-02,-3.141592653589775352e-02,3.543018381548488499e-02,4.258603374866144764e-03
3.699999999999999817e-02,-2.617993877991509066e-02,3.926990816987241395e-02,3.577924966588384107e-03
4.000000000000000083e-02,-2.094395102393153962e-02,4.328416544945937194e-02,2.897246558310551893e-03
4.300000000000000350e-02,-2.094395102393153962e-02,4.328416544945937194e-02,2.722713633111100307e-03
4.600000000000000616e-02,-1.570796326794887676e-02,4.328416544945937194e-02,2.303834612632487105e-03
4.800000000000000794e-02,-1.047197551196621390e-02,4.328416544945937194e-02,1.535889741755029712e-03
5.100000000000001060e-02,-1.047197551196621390e-02,4.328416544945937194e-02,1.361356816555607833e-03
5.300000000000001238e-02,-1.047197551196621390e-02,4.328416544945937194e-02,1.361356816555607833e-03
5.600000000000001504e-02,-1.047197551196621390e-02,4.328416544945937194e-02,1.361356816555607833e-03
5.800000000000001682e-02,-1.570796326794887676e-02,4.328416544945937194e-02,1.867502299633931866e-03
